vehicle_id,brand,timestamp,odometer_reading,engine_temp_c,engine_rpm,oil_pressure_psi,coolant_temp_c,fuel_level_percent,fuel_consumption_lph,engine_load_percent,throttle_pos_percent,air_flow_rate_gps,exhaust_gas_temp_c,vibration_level,engine_hours,brake_fluid_level_psi,brake_pad_wear_mm,brake_temp_c,abs_fault_indicator,brake_pedal_pos_percent,wheel_speed_fl_kph,wheel_speed_fr_kph,wheel_speed_rl_kph,wheel_speed_rr_kph,battery_voltage_v,battery_current_a,battery_temp_c,alternator_output_v,battery_charge_percent,battery_health_percent,vehicle_speed_kph,ambient_temp_c,humidity_percent,gps_latitude,gps_longitude,engine_failure_imminent,brake_issue_imminent,battery_issue_imminent,failure_date,failure_type,maintenance_required,Predicted_Maintenance
VEH0046,Ford,2023-01-01 23:26:00,77348.14918944167,96.6390151840986,856.1172839629949,72.16890822698065,87.21788314286167,0.7521868448338576,3.850112609562636,0.0,35.80398893028345,55.25404375564203,388.1201298187012,1.422136555266572,3096.110447550406,1062.5308685146815,7.247559377557,60.59204505893837,0,14.289689475116262,-2.3847687411959697,47.32077079722371,84.20383346589875,24.121940368248158,12.708366661156672,-15.033628549282668,24.233528380412,13.68191108916764,95.83713380724998,94.90070909693412,91.29186882399097,45.80202757818281,65.81895796639463,28.488972584666666,81.7734844663755,0,0,0,2050-01-01 00:00:00,No Failure,0,0
VEH0010,Mercedes-Benz,2023-01-01 05:42:00,23074.564554774548,99.87279141631328,2757.585189118456,33.44290429449039,90.61544041572904,86.92703652823911,9.138805160513586,55.2513775968808,17.196747624709083,94.17810981224702,483.2352770894595,2.464907423245923,4175.53415521872,968.5387031002635,8.3033942151527,99.1857224261601,0,82.52638569446749,73.27076050425484,51.79172230181732,2.770738962248544,49.41245114394621,11.822899011218396,25.10595024320079,22.89088909145782,14.347518958507068,96.22331885721412,95.07525677892214,66.16845300062162,36.092427095499445,62.06981073664158,30.28482300693587,81.61617305262865,0,0,0,2050-01-01 00:00:00,No Failure,0,0
VEH0005,Audi,2023-01-01 10:51:00,56369.78535330059,91.03377926444638,3415.6393029646297,33.963103414920255,94.99062979841736,31.446780957234463,6.215756506396748,23.51444433116584,27.66307863544022,31.477768790776445,494.1589253636968,1.648765930396774,1527.138875929635,1106.4588581977907,8.880485713386458,7.4887979360775745,0,96.72321112210297,88.6900221938597,48.84152770792016,37.643420926926986,87.32308864957977,13.145426400164691,-6.155808747570255,19.109275873894795,13.85818458049068,73.19576151723743,98.86331406866864,46.633353768836045,32.85091314442163,44.32727610776331,34.474151356347605,80.55983788570751,0,0,0,2050-01-01 00:00:00,No Failure,0,0
VEH0010,Mercedes-Benz,2023-01-01 00:42:00,22534.014280343465,89.63903041658277,1037.9799994117725,39.65277677281191,88.69206684960086,16.91551485580408,7.053042247857259,54.40306159700792,17.67459602625479,55.405366960932085,150.45100139371365,1.586995827269429,4170.3371869907005,1022.2546881644556,8.413070596215157,69.2152411259328,0,4.740698870895422,69.47911664791826,49.92709621294492,43.92019003101737,102.25277416525324,12.348929245277295,13.030639651427768,22.03287085589721,14.33023310435517,95.20809038192256,95.12585115545824,2.8001578207032054,31.532570544385816,68.76976726610275,31.25291481491012,80.19696390849101,0,0,0,2050-01-01 00:00:00,No Failure,0,0
VEH0007,Kia,2023-01-01 18:00:00,41994.49124522306,90.29349006270871,2725.7408255411683,49.85745769338163,87.04401784249738,64.90007041913202,6.663498868359277,40.074012028484425,48.9953322224122,25.61897272044425,572.9296584503406,2.302890169223087,1806.1319898307877,984.375619919068,6.50501767460043,-4.313693604663456,0,40.86873792762171,7.738374594921119,60.16830113813419,32.33870284060718,71.86439495815647,12.426253991852722,3.237570679582244,17.20577924389539,14.042423763723198,94.9662791578169,91.93213254442118,73.30733449496691,32.67625465978068,57.48950916139192,31.397511607173808,83.96252628461835,0,0,0,2050-01-01 00:00:00,No Failure,0,0
VEH0037,Ford,2023-01-01 18:42:00,30599.892242200916,90.79070771963778,700.0,43.95098450540087,91.11834098635458,43.18361817621423,9.869082817826762,23.7070994713832,61.36403847638248,19.98313912384639,562.2064327284439,1.7616898496235187,2278.9606269894166,1000.4815072064878,7.9027859435129395,62.716722988007874,0,28.755259583533757,57.09264896633497,67.98248126727121,47.66063046105434,3.5922429344623907,12.043967510762537,6.088432793009735,21.220982199976167,14.52289429298586,96.1869041651084,93.29903030366596,58.4260427805582,33.852764758859806,65.63129687010091,31.156865017142223,79.5143269743528,0,0,0,2050-01-01 00:00:00,No Failure,0,0
VEH0007,Kia,2023-01-01 05:50:00,42155.95860744355,91.99002280516098,2178.7683577855014,52.95974283277207,90.0550646260412,46.21520553657743,6.445598066399498,54.595421546210936,18.44434879152479,36.91387834105134,213.32091818387823,1.7156455543367797,1807.2106938692248,1046.2409823987264,6.483445258603113,118.61246573878368,0,78.84058992817761,38.80672824065075,28.88348588211692,30.972708742174703,70.40244490179852,12.77532530387503,21.535695190044088,24.70271625596546,14.079373976947185,54.52420970254326,91.9166732333976,82.05334692195986,24.197623829963216,67.00961189485521,28.337498156757647,84.4504373807417,0,0,0,2050-01-01 00:00:00,No Failure,0,0
VEH0045,Toyota,2023-01-02 06:55:00,91197.92106652344,96.34055343245616,2450.9058711710145,46.73645582580168,87.54221050152101,30.539412368852204,5.208042609924197,53.42691440585401,38.452836595796605,33.36622822108441,399.52865943777135,1.420185347973746,3099.9600645864757,971.9610802032392,9.590552543902508,81.10816947663712,0,40.75281355721968,90.93912129771826,69.8576512973251,85.51504294021814,73.96962392045039,12.476923154901815,13.108878654559472,15.307633081977494,14.42830952777836,84.1367226610848,91.8786037539412,94.87465954620382,26.02284158048313,82.75100746618617,28.0657792549646,76.07135909768132,0,0,0,2050-01-01 00:00:00,No Failure,0,0
VEH0027,Mercedes-Benz,2023-01-01 14:11:00,87899.09109109339,90.57324104689204,1510.3369673129473,34.73001988929799,87.49231591738699,52.8391777732104,2.9113841387382884,17.516385035309938,39.97781690844415,48.38282136877095,401.37273248846645,1.6066693353363857,1737.8600621184653,958.8809598950264,7.870932878500949,146.17741747419856,0,22.98289469430338,28.01395205523716,47.13878311498725,66.86869020132546,35.22016060258264,12.446364962690293,-13.912774978026818,24.529401729285524,13.974045863136087,63.71246424491953,95.73880536630767,29.546096320687177,9.886234378189265,74.63701952683289,31.508034166614525,83.62280125527707,0,0,0,2050-01-01 00:00:00,No Failure,0,0
VEH0034,BMW,2023-01-01 15:00:00,42328.30343050715,99.0145641064244,1639.02093345431,46.862465237583216,88.18749863421456,79.45710070989665,7.556423114293196,19.754033085845467,13.846588309380516,36.01782527546069,423.6822431298136,1.7296076224231616,511.0084953471696,1093.4854504245454,9.119888504606546,79.60121983513734,0,37.6557998862792,23.599360361468904,13.831089179502698,44.52734449649749,-2.069785023909453,12.896039728366892,14.078283872335994,23.44620447900672,13.71915700873848,92.56460201220864,94.31459715909526,23.319371062043864,29.614925873920363,30.987480066331244,28.182149606615532,80.81661792236119,0,0,0,2050-01-01 00:00:00,No Failure,0,0
VEH0038,Honda,2023-01-01 14:24:00,50262.63010876842,87.0171675609017,3089.2063831914274,39.93272162512403,85.69020017865975,59.740154730120445,6.663793897470086,50.55193202641284,21.08145024025392,52.33799697901308,536.0210972436204,1.4664073841167422,3852.8208990423145,993.7725669916302,8.074983168377697,-12.139545782783898,0,18.040693696263045,91.37665602455895,70.7364289029032,70.00919090018895,62.97648605876043,11.997098912803276,-3.10709293730088,24.46646377999791,14.793960408087369,63.53733746225626,94.43734598253712,40.15681122636249,30.419193051286506,56.675018857486265,31.25352378563838,81.92184750423229,0,0,0,2050-01-01 00:00:00,No Failure,0,0
VEH0044,Toyota,2023-01-01 07:12:00,63971.63371713653,96.75906955935544,2542.480918392871,57.50867258763247,86.6407866359988,32.26796757710883,10.916954868324718,78.19533314508901,9.369616018472763,40.850249499923045,310.2856465767016,0.996259906899202,4005.830783207085,1011.2769002602204,9.367060192401537,72.4858798329549,0,47.77421058107716,85.1395925248172,53.34405240691128,96.43245556592774,101.5264384872967,12.00078049091856,38.94211290223254,27.905496408247217,13.964508727190877,98.3408504345504,94.91116786933917,50.21580094830572,31.11417462376126,68.92557103866056,33.87903559216871,80.9445826463717,0,0,0,2050-01-01 00:00:00,No Failure,0,0
VEH0020,Audi,2023-01-01 03:50:00,97946.83958636229,94.52593243369908,2822.9535503427496,41.04798186366405,91.00860244370936,91.64299954812356,6.128370142401678,46.19077598148751,25.12993933546868,33.13469480127649,515.0287061930479,0.9856098709858756,834.2299028874863,1037.4689950043885,7.505027751446502,50.006346190649325,0,21.22749753948697,33.58695556509505,59.23884053424536,18.177868903878696,14.585102745275996,11.929905872352426,31.05712038773581,24.100652390394718,13.862864550820351,54.01372550571492,98.45895337964936,89.44905780076027,34.3767249327927,56.241415150247335,32.10455421706691,79.29533904805577,0,0,0,2050-01-01 00:00:00,No Failure,0,0
VEH0044,Toyota,2023-01-01 12:24:00,64590.83573510298,92.4566982210532,2827.178927021788,59.75109574090882,92.97415042427578,59.85454309053144,0.7299862314062704,33.37269804583611,28.96923162839471,63.93531555851582,491.5701603599274,0.4129729337421077,4010.488296787168,986.013706511498,9.256932392484734,87.12189610817533,0,47.75822562335578,51.68389886682567,109.89905292429064,70.87150947823318,53.42495712014142,12.16574016056,9.587693828649025,28.661311447756827,14.218064627534506,88.35140357837753,94.83835091571729,108.10562281572048,30.048491370936183,82.40319425326803,31.389433044523223,84.64145949028564,0,0,0,2050-01-01 00:00:00,No Failure,0,0
VEH0002,Honda,2023-01-01 16:30:00,57010.90791687564,84.57548409838421,700.0,57.32915984013296,89.05531668819181,86.2367274892001,4.2198626593101976,57.324021305800926,30.219298547575477,60.11748157228354,692.4392897556784,0.8463883385903912,893.0486538987792,809.2349238712832,6.243376043025253,54.39287210948773,0,11.485588961774551,49.37733203119749,62.68072505704607,24.41696790197945,44.523774360099225,12.151062537825531,-3.5453607416951805,27.362807904771778,14.215467376111905,71.91743937357188,98.25559841799492,49.355510994342,37.151633381372285,80.44143204948755,32.65000831754952,80.78719844897246,0,0,0,2050-01-01 00:00:00,No Failure,0,0
VEH0035,Chevrolet,2023-01-01 00:18:00,77655.52414703164,89.76130656816274,1804.1584065912048,21.922441017795112,88.6056352533237,25.97116494041581,10.065758550776753,19.56817620631989,48.57602480489362,66.37656276181518,302.03228080988,2.330969324254517,897.0616352369369,959.6977392107844,9.116870124745065,77.26893177710346,0,6.24493959778879,40.44994308879652,70.85881660521746,-21.16992414311231,94.68735904914836,12.65483623026404,12.463728343078357,28.74695781134204,14.487919659484108,68.7962867419116,91.10370801148252,31.15118653781505,33.424063999809945,46.15294432663439,29.39985818177797,77.13271504433474,0,0,0,2050-01-01 00:00:00,No Failure,0,0
VEH0032,Chevrolet,2023-01-01 06:32:00,13724.98754891714,100.0272160690634,810.1441229304028,51.70277855510149,96.37175037280574,22.747765725512338,1.3750765509368694,42.86763385633462,34.18673203217557,58.81500703555716,553.4831204727569,1.671691897056292,658.1181503417212,1068.9015435368244,6.213489887895361,-49.14847186595173,0,36.56016882228349,86.37006875427228,29.196629630352504,49.70863135859298,76.24136609389042,12.710980133498929,0.0994718537786578,23.68256824908111,14.243016065180102,78.31950728105264,94.17184271640858,85.63382271724733,26.183836589437117,69.4574645717028,28.79038658716993,78.17283905852588,0,0,0,2050-01-01 00:00:00,No Failure,0,0
VEH0032,Chevrolet,2023-01-01 00:00:00,13578.94826427006,103.68897257974088,2061.9855483844635,33.542795238213614,92.29377995096104,87.40239968204634,6.072382070814141,47.01766625283925,48.05743486181092,49.3723408650084,411.4341036840848,1.578947834749756,656.6483810841404,1156.047946645983,6.266606816234013,71.3235534902115,0,66.65346106256223,118.42475906369364,32.61156446572801,66.61123811388805,73.1643235099176,13.164268626792682,-32.17940036865435,22.21538889607792,14.171726967668942,41.80229158643818,94.19290469824487,76.41880512404111,19.861525778114228,81.12805743796781,30.726665572907564,80.90427037656599,0,0,0,2050-01-01 00:00:00,No Failure,0,0
VEH0017,Toyota,2023-01-01 11:29:00,14171.306727484887,97.94279474029692,2765.838121330109,58.04921756224061,91.08463274689554,42.19618013577856,8.488553122710222,27.455078227767643,33.26310309502281,57.69382145867496,505.1845089021357,1.801518358599215,2079.376602934478,1001.1960434814548,9.603616106627852,35.61794896313233,0,15.45122434464945,88.61271968872845,-1.3352086082838284,4.657008624143103,84.9512670884727,12.167587734525684,-2.3905785464745257,16.013482870446296,13.447312317726984,51.23299728409741,99.09651931816737,0.5371314474949429,36.657711257664005,55.958252020265405,34.16087332026998,80.06727094331204,0,0,0,2050-01-01 00:00:00,No Failure,0,0
VEH0036,Kia,2023-01-02 01:40:00,18284.796511012093,94.83771921802064,2593.452259484969,39.19537790372378,93.93710968847752,6.676316815122796,4.187132116308835,0.0,79.07674212140009,55.67431590514811,671.8763325435684,0.2161051628230892,3063.0804646674787,957.4082638681438,7.401129312350922,63.422588185425255,0,81.74300957833978,53.469763259922594,45.96617840427297,115.16826438504894,83.12394335070724,13.042561459502531,37.118000189579504,27.958834391570544,14.492389521210324,70.7056809280918,93.96875563845352,123.2239224360046,27.407205858851768,48.07473778212176,33.841727941411605,83.38872403201964,0,0,0,2050-01-01 00:00:00,No Failure,0,0
VEH0004,BMW,2023-01-01 04:24:00,21722.07992102852,97.4721767447453,1587.6585946491264,49.31225438226109,87.62426042246254,91.2030921164141,4.069892767586502,16.495263223812906,17.40363753542735,71.14606776004244,251.6529945523276,1.779811659046777,4305.383705335647,1002.4002140491642,7.78767519818572,118.63175310173705,0,65.97674896909793,63.25151708284812,107.46908848483284,107.5196382596481,103.65928423845624,12.468028767850264,28.17875933878801,18.54578109773061,14.573623005245938,77.02694241937965,99.27391810808214,64.72187049991025,30.111849165556524,60.75672873304603,31.58636315207301,80.22426510680793,0,0,0,2050-01-01 00:00:00,No Failure,0,0
VEH0046,Ford,2023-01-01 04:46:00,76546.91693937438,90.30838793803603,1149.7707991182651,41.95606483029068,90.94471985711196,50.690482140204594,4.1554487954244586,72.28601304983539,73.64734723832939,75.71126719830967,398.7436072679625,1.314392677446433,3089.4337434697354,923.6812581183664,7.401536302248689,62.61018544253632,0,56.67346194544276,56.36495457275957,46.726131678015975,83.42825860304598,103.62595740348718,12.997116527906186,18.09164808129935,21.19795133803898,14.81755808164457,77.82022013485563,94.99042203349208,71.5509617018643,24.468057591318978,73.85043474274077,33.28280844576107,76.66860906766742,0,0,0,2050-01-01 00:00:00,No Failure,0,0
VEH0003,Mercedes-Benz,2023-01-01 11:48:00,45456.00876881794,94.71491525959236,2546.257595673138,65.08087659560097,86.52155361480798,63.81995142575831,5.339740033829166,67.03347655740836,62.91963852580733,42.23758456792596,403.3255051221075,1.7877540424574598,2049.6659053596977,885.8877167377524,6.027172390595762,92.2994097822164,0,77.29448017533667,41.351036891086615,67.30729250777475,117.35887768918433,69.26538402669229,13.19547496081346,53.05979247708414,34.921186466628484,14.31107377642596,98.82222804942124,91.3236786285637,60.89113547751995,22.65907214494235,27.58550734327157,28.538080882616576,79.69634347554783,0,0,0,2050-01-01 00:00:00,No Failure,0,0
VEH0025,Audi,2023-01-01 01:06:00,32432.658785312826,92.81667157375766,2002.4085067351004,32.67299511948946,91.86176096529732,88.49893277699566,7.647065997849403,56.65762650778515,35.55710139734538,51.55654616280161,247.61353892274892,1.6975143751403552,4361.139889633583,883.5949728144798,7.601638452309276,-19.23562839238319,0,78.57365353190791,75.48435222476529,97.26862930089138,67.459007100403,55.95802332733027,12.579584886164724,-2.756200959909215,32.23834898018013,14.374049956213184,58.710131971098704,98.0724756991772,70.54236761593845,31.97818111755341,55.86954385690071,28.31694501822089,79.19668704184048,0,0,0,2050-01-01 00:00:00,No Failure,0,0
VEH0037,Ford,2023-01-01 12:02:00,30471.798507949712,95.21586454829318,3103.2723873976074,36.90480288898212,89.1719590516757,28.53430432768505,8.473309210534438,81.97492698620195,39.375930806501806,27.94071263846748,417.1864294781953,0.9259880671346956,2277.964053237123,928.4043960869972,7.916706139249419,81.50798697797266,0,76.59203964974863,82.79419972128888,61.50613109797062,91.10729770528955,95.975101277249,13.109245141035233,-15.53904774456672,22.33091886726769,14.162955813083167,55.92829833874589,93.30656004521396,29.1564750231883,32.01626740338605,75.17919158787501,31.65177501471521,79.04870084805157,0,0,0,2050-01-01 00:00:00,No Failure,0,0
VEH0018,Audi,2023-01-01 02:06:00,86394.498875973,94.07790951922756,700.0,38.00707287507392,86.74784318392544,92.80826907000169,2.024955901150462,32.363528113551666,19.575085500400377,78.73566849669461,535.2041179234336,0.9833905724679836,3852.461855583329,1162.7043287493989,7.304785210347285,141.23583521292974,0,18.23108169285712,40.92421503600965,61.12965571750863,34.80390038488233,26.90024696275128,12.287488528246648,35.84147746332361,23.180549249433,14.517214475600806,51.43352902669525,96.0720403484358,128.40996041363863,35.9824210130252,67.86780882563886,29.078123006611968,76.10133081067428,0,0,0,2050-01-01 00:00:00,No Failure,0,0
VEH0046,Ford,2023-01-01 10:56:00,76671.15720078172,90.50844019986704,2036.798144471317,41.330033146238094,89.63554631542436,47.9184147208657,3.099241719758329,69.50200402014211,20.221660823392742,77.88679680205108,341.00515858806995,2.151211386893626,3091.043506627383,1096.7801473132522,7.372919017358789,50.63170131925808,0,71.83254644468009,60.00710781826437,66.55347214375283,52.06700737715662,32.494699463005176,11.98356975683666,13.262797143087578,31.315460760452574,14.049499479850056,56.279264420918665,94.97508754232904,62.66556658180629,33.153809328730645,67.19964261814475,33.42852161919997,79.43803541242711,0,0,0,2050-01-01 00:00:00,No Failure,0,0
VEH0020,Audi,2023-01-02 05:36:00,98516.26028346716,99.53614429290435,1408.4748347430332,67.3724793062764,93.69373121325916,20.010333896180256,6.417273715125231,64.0890111126624,67.58983283555916,92.28198786249706,703.2055049718849,2.181158569013286,840.6187187283598,887.0220638698809,7.341651102116791,20.202153888085547,0,8.315954468168785,101.45726591387177,67.16871242387843,32.57373039728554,12.764192585739252,11.907032716660474,29.537185003367576,25.624570526292647,14.767208103921256,82.74310119234326,98.38508032707824,138.12903891558886,18.61623287890643,52.44583327606908,28.47544462390087,77.55271161330847,0,0,0,2050-01-01 00:00:00,No Failure,0,0
VEH0047,BMW,2023-01-01 00:36:00,85270.64906269113,92.32628395652593,2322.7727741671324,38.24494866130253,92.38649412699716,19.194719620802537,0.8801493753819685,62.30304303435295,53.47717504605809,26.257254575858997,405.5570043462197,1.6394434598805632,1831.23055596748,937.6029704213714,6.420172593873954,83.13101888273673,0,40.984671042275565,97.29955577225428,55.16015659499256,8.917120127768193,43.42486289849816,12.454084564823098,-0.1241957268533067,27.47035431603463,14.384718622506533,45.85980422816607,94.97773673221236,86.29822151807676,30.945414837125615,56.175436410136754,28.51731549189227,79.98745542380094,0,0,0,2050-01-01 00:00:00,No Failure,0,0
VEH0028,Hyundai,2023-01-01 01:12:00,46047.02624137323,92.7102875649857,1920.517736429632,36.63907441180052,93.37075891447016,47.04332481655368,6.492239807204582,35.334456867628724,6.49176598385251,24.942349339630717,606.8587082028225,1.7800858874495828,4716.24302249654,804.6599489037858,8.799385990146385,102.06267528973387,0,63.23205699592332,113.38523488325627,44.69474477034213,73.57922218158677,57.19853558659038,12.506289717286217,-13.955630243585986,23.36895152138858,14.279887010631391,89.21036583099526,93.4282316236866,68.93381231048463,43.68015609549915,73.16356013946948,29.35242100881617,75.12022136890056,0,0,0,2050-01-01 00:00:00,No Failure,0,0
VEH0005,Audi,2023-01-01 04:19:00,56572.65830163215,87.82328372316924,2245.2557462751743,26.153153225608737,89.81346542896136,40.13579321527877,3.724363945474934,73.91442433821032,46.934966997049685,61.822842803595975,337.564942308467,1.1857644235996756,1528.8277579000428,934.9156052603752,8.846910352471829,13.88017279693851,0,97.2593086784974,107.51008430437584,111.80744971042036,78.11967554034993,140.47236513548808,12.438103607328676,7.300287012527636,29.48493426796852,14.059290102617648,47.10238746213474,98.8429286260706,82.17952618002776,33.986671794851105,54.38398462690341,33.520574466624325,77.20905207404257,0,0,0,2050-01-01 00:00:00,No Failure,0,0
VEH0023,Audi,2023-01-01 00:50:00,42486.98974518988,93.48093724477305,1999.1463218741253,41.97874012721344,91.10856567930072,2.677333090199152,7.399015991186632,56.02860325466068,45.18099481100026,34.76935774246707,340.4016815272823,1.5428781499323008,2805.441887576574,919.3324338945888,6.815474542842366,15.782746567423048,0,35.74341403265555,115.76028234025203,59.3269141692906,122.67215790913816,93.57942152372968,12.005741639332584,37.86318043028658,23.032017209437488,14.469784780918248,84.44361476692026,90.99713127712094,70.02382329733103,11.506232163347056,74.68290183335006,33.12030380154599,78.58995419473541,0,0,0,2050-01-01 00:00:00,No Failure,0,0
